filename,year,cam_position,cam_num,sample_num,batch_num,label_filename,label_principal,multiple,chunk,mixed_quality,reviewed,labeled_by,labeled_by_canonical,masked_label,hot_frac,max_blob,masked_covered,masked_disagreement
2025_NON_Conforme_Cam_T_1_27.jpg,2025,T,1,27,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_270.jpg,2025,T,1,270,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_271.jpg,2025,T,1,271,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_272.jpg,2025,T,1,272,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_273.jpg,2025,T,1,273,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_274.jpg,2025,T,1,274,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_275.jpg,2025,T,1,275,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_276.jpg,2025,T,1,276,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_277.jpg,2025,T,1,277,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_278.jpg,2025,T,1,278,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_279.jpg,2025,T,1,279,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_28.jpg,2025,T,1,28,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_280.jpg,2025,T,1,280,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_281.jpg,2025,T,1,281,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_282.jpg,2025,T,1,282,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_283.jpg,2025,T,1,283,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_284.jpg,2025,T,1,284,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_285.jpg,2025,T,1,285,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_286.jpg,2025,T,1,286,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_287.jpg,2025,T,1,287,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_288.jpg,2025,T,1,288,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_289.jpg,2025,T,1,289,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_29.jpg,2025,T,1,29,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_290.jpg,2025,T,1,290,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_291.jpg,2025,T,1,291,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_292.jpg,2025,T,1,292,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_293.jpg,2025,T,1,293,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_3.jpg,2025,T,1,3,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_30.jpg,2025,T,1,30,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_300.jpg,2025,T,1,300,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_302.jpg,2025,T,1,302,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_303.jpg,2025,T,1,303,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_305.jpg,2025,T,1,305,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_306.jpg,2025,T,1,306,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_307.jpg,2025,T,1,307,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_308.jpg,2025,T,1,308,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_309.jpg,2025,T,1,309,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_31.jpg,2025,T,1,31,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_310.jpg,2025,T,1,310,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_311.jpg,2025,T,1,311,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_312.jpg,2025,T,1,312,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_313.jpg,2025,T,1,313,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_314.jpg,2025,T,1,314,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_315.jpg,2025,T,1,315,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_316.jpg,2025,T,1,316,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_317.jpg,2025,T,1,317,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_318.jpg,2025,T,1,318,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_319.jpg,2025,T,1,319,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_32.jpg,2025,T,1,32,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_320.jpg,2025,T,1,320,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_322.jpg,2025,T,1,322,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_323.jpg,2025,T,1,323,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_325.jpg,2025,T,1,325,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_326.jpg,2025,T,1,326,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_327.jpg,2025,T,1,327,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_328.jpg,2025,T,1,328,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_33.jpg,2025,T,1,33,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_330.jpg,2025,T,1,330,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_333.jpg,2025,T,1,333,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_34.jpg,2025,T,1,34,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_35.jpg,2025,T,1,35,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_351.jpg,2025,T,1,351,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_358.jpg,2025,T,1,358,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_36.jpg,2025,T,1,36,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_360.jpg,2025,T,1,360,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_361.jpg,2025,T,1,361,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_362.jpg,2025,T,1,362,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_365.jpg,2025,T,1,365,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_367.jpg,2025,T,1,367,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_369.jpg,2025,T,1,369,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_37.jpg,2025,T,1,37,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_370.jpg,2025,T,1,370,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_371.jpg,2025,T,1,371,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_373.jpg,2025,T,1,373,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_374.jpg,2025,T,1,374,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_375.jpg,2025,T,1,375,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_376.jpg,2025,T,1,376,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_377.jpg,2025,T,1,377,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_378.jpg,2025,T,1,378,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_379.jpg,2025,T,1,379,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_38.jpg,2025,T,1,38,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_380.jpg,2025,T,1,380,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_381.jpg,2025,T,1,381,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_382.jpg,2025,T,1,382,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_383.jpg,2025,T,1,383,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_384.jpg,2025,T,1,384,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_385.jpg,2025,T,1,385,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_386.jpg,2025,T,1,386,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_387.jpg,2025,T,1,387,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_39.jpg,2025,T,1,39,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_390.jpg,2025,T,1,390,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_391.jpg,2025,T,1,391,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_392.jpg,2025,T,1,392,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_393.jpg,2025,T,1,393,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_394.jpg,2025,T,1,394,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_4.jpg,2025,T,1,4,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_40.jpg,2025,T,1,40,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_41.jpg,2025,T,1,41,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_413.jpg,2025,T,1,413,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_419.jpg,2025,T,1,419,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_42.jpg,2025,T,1,42,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_421.jpg,2025,T,1,421,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_423.jpg,2025,T,1,423,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_429.jpg,2025,T,1,429,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_43.jpg,2025,T,1,43,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_435.jpg,2025,T,1,435,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_436.jpg,2025,T,1,436,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_437.jpg,2025,T,1,437,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_44.jpg,2025,T,1,44,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_445.jpg,2025,T,1,445,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_45.jpg,2025,T,1,45,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_450.jpg,2025,T,1,450,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_453.jpg,2025,T,1,453,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_454.jpg,2025,T,1,454,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_456.jpg,2025,T,1,456,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_458.jpg,2025,T,1,458,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_459.jpg,2025,T,1,459,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_46.jpg,2025,T,1,46,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_460.jpg,2025,T,1,460,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_462.jpg,2025,T,1,462,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_465.jpg,2025,T,1,465,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_467.jpg,2025,T,1,467,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_468.jpg,2025,T,1,468,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_47.jpg,2025,T,1,47,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_470.jpg,2025,T,1,470,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_471.jpg,2025,T,1,471,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_473.jpg,2025,T,1,473,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_475.jpg,2025,T,1,475,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_476.jpg,2025,T,1,476,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_477.jpg,2025,T,1,477,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_478.jpg,2025,T,1,478,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_479.jpg,2025,T,1,479,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_48.jpg,2025,T,1,48,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_480.jpg,2025,T,1,480,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_481.jpg,2025,T,1,481,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_482.jpg,2025,T,1,482,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_483.jpg,2025,T,1,483,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_484.jpg,2025,T,1,484,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_485.jpg,2025,T,1,485,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_486.jpg,2025,T,1,486,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_487.jpg,2025,T,1,487,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_488.jpg,2025,T,1,488,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_489.jpg,2025,T,1,489,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_49.jpg,2025,T,1,49,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_490.jpg,2025,T,1,490,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_491.jpg,2025,T,1,491,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_492.jpg,2025,T,1,492,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_493.jpg,2025,T,1,493,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_494.jpg,2025,T,1,494,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_5.jpg,2025,T,1,5,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_50.jpg,2025,T,1,50,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_51.jpg,2025,T,1,51,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_52.jpg,2025,T,1,52,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_53.jpg,2025,T,1,53,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_54.jpg,2025,T,1,54,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_57.jpg,2025,T,1,57,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_58.jpg,2025,T,1,58,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_59.jpg,2025,T,1,59,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_6.jpg,2025,T,1,6,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_60.jpg,2025,T,1,60,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_62.jpg,2025,T,1,62,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_63.jpg,2025,T,1,63,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_64.jpg,2025,T,1,64,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_66.jpg,2025,T,1,66,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_67.jpg,2025,T,1,67,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_68.jpg,2025,T,1,68,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_69.jpg,2025,T,1,69,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_7.jpg,2025,T,1,7,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_73.jpg,2025,T,1,73,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_76.jpg,2025,T,1,76,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_8.jpg,2025,T,1,8,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_86.jpg,2025,T,1,86,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_87.jpg,2025,T,1,87,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_88.jpg,2025,T,1,88,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_89.jpg,2025,T,1,89,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_9.jpg,2025,T,1,9,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_90.jpg,2025,T,1,90,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_94.jpg,2025,T,1,94,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_1_97.jpg,2025,T,1,97,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_0.jpg,2025,T,2,0,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_1.jpg,2025,T,2,1,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_10.jpg,2025,T,2,10,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_110.jpg,2025,T,2,110,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_111.jpg,2025,T,2,111,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_112.jpg,2025,T,2,112,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_12.jpg,2025,T,2,12,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_13.jpg,2025,T,2,13,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_14.jpg,2025,T,2,14,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_145.jpg,2025,T,2,145,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_146.jpg,2025,T,2,146,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_147.jpg,2025,T,2,147,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_148.jpg,2025,T,2,148,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_15.jpg,2025,T,2,15,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_152.jpg,2025,T,2,152,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_155.jpg,2025,T,2,155,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_16.jpg,2025,T,2,16,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_160.jpg,2025,T,2,160,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_167.jpg,2025,T,2,167,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_17.jpg,2025,T,2,17,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_170.jpg,2025,T,2,170,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_174.jpg,2025,T,2,174,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_178.jpg,2025,T,2,178,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_19.jpg,2025,T,2,19,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_2.jpg,2025,T,2,2,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_20.jpg,2025,T,2,20,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_206.jpg,2025,T,2,206,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_211.jpg,2025,T,2,211,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_218.jpg,2025,T,2,218,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_220.jpg,2025,T,2,220,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_225.jpg,2025,T,2,225,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_227.jpg,2025,T,2,227,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_229.jpg,2025,T,2,229,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_234.jpg,2025,T,2,234,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_235.jpg,2025,T,2,235,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_236.jpg,2025,T,2,236,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_237.jpg,2025,T,2,237,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_238.jpg,2025,T,2,238,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_24.jpg,2025,T,2,24,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_240.jpg,2025,T,2,240,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
2025_NON_Conforme_Cam_T_2_242.jpg,2025,T,2,242,,NON Conforme,Vide,False,False,False,True,,,,,,False,False
