filename,label,hot_frac,max_blob
2025_Conforme_1_Cam_T_6_291.jpg,chataigne,0.2421,13421
2025_Conforme_1_Cam_T_6_292.jpg,chataigne,0.1548,6895
2025_Conforme_1_Cam_T_6_293.jpg,vide,0.0001,2
2025_Conforme_1_Cam_T_6_294.jpg,vide,0.0009,8
2025_Conforme_1_Cam_T_6_295.jpg,chataigne,0.2897,15290
2025_Conforme_1_Cam_T_6_296.jpg,chataigne,0.0708,1532
2025_Conforme_1_Cam_T_6_297.jpg,chataigne,0.111,5080
2025_Conforme_1_Cam_T_6_298.jpg,vide,0.0,2
2025_Conforme_1_Cam_T_6_299.jpg,chunks,0.0033,37
2025_Conforme_1_Cam_T_6_3.jpg,vide,0.0005,6
2025_Conforme_1_Cam_T_6_30.jpg,vide,0.0003,6
2025_Conforme_1_Cam_T_6_300.jpg,chataigne,0.1136,6804
2025_Conforme_1_Cam_T_6_301.jpg,chataigne,0.0929,5177
2025_Conforme_1_Cam_T_6_303.jpg,chataigne,0.1491,9010
2025_Conforme_1_Cam_T_6_304.jpg,chataigne,0.2146,11735
2025_Conforme_1_Cam_T_6_305.jpg,vide,0.0,2
2025_Conforme_1_Cam_T_6_306.jpg,vide,0.0002,6
2025_Conforme_1_Cam_T_6_307.jpg,chunks,0.0026,29
2025_Conforme_1_Cam_T_6_308.jpg,chataigne,0.1331,6078
2025_Conforme_1_Cam_T_6_309.jpg,chunks,0.0021,15
2025_Conforme_1_Cam_T_6_31.jpg,vide,0.0004,6
2025_Conforme_1_Cam_T_6_310.jpg,chunks,0.0258,1197
2025_Conforme_1_Cam_T_6_311.jpg,chataigne,0.0564,1615
2025_Conforme_1_Cam_T_6_312.jpg,chunks,0.0003,9
2025_Conforme_1_Cam_T_6_313.jpg,chataigne,0.0736,3940
2025_Conforme_1_Cam_T_6_314.jpg,vide,0.0002,2
2025_Conforme_1_Cam_T_6_315.jpg,chataigne,0.0669,1226
2025_Conforme_1_Cam_T_6_316.jpg,chunks,0.0048,34
2025_Conforme_1_Cam_T_6_318.jpg,chunks,0.0186,382
2025_Conforme_1_Cam_T_6_319.jpg,chataigne,0.0087,113
2025_Conforme_1_Cam_T_6_32.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_320.jpg,chataigne,0.0746,2464
2025_Conforme_1_Cam_T_6_321.jpg,chataigne,0.3606,22142
2025_Conforme_1_Cam_T_6_322.jpg,chataigne,0.0199,771
2025_Conforme_1_Cam_T_6_323.jpg,chataigne,0.0792,3569
2025_Conforme_1_Cam_T_6_324.jpg,chataigne,0.0255,1190
2025_Conforme_1_Cam_T_6_325.jpg,chataigne,0.1875,8775
2025_Conforme_1_Cam_T_6_326.jpg,vide,0.0001,3
2025_Conforme_1_Cam_T_6_328.jpg,chunks,0.0006,8
2025_Conforme_1_Cam_T_6_329.jpg,chunks,0.0509,2480
2025_Conforme_1_Cam_T_6_33.jpg,chataigne,0.2456,13250
2025_Conforme_1_Cam_T_6_330.jpg,chataigne,0.0857,1611
2025_Conforme_1_Cam_T_6_331.jpg,chataigne,0.0128,103
2025_Conforme_1_Cam_T_6_332.jpg,vide,0.0004,12
2025_Conforme_1_Cam_T_6_333.jpg,chunks,0.0137,365
2025_Conforme_1_Cam_T_6_334.jpg,chataigne,0.0768,2313
2025_Conforme_1_Cam_T_6_336.jpg,vide,0.0001,3
2025_Conforme_1_Cam_T_6_337.jpg,chunks,0.0005,7
2025_Conforme_1_Cam_T_6_338.jpg,chataigne,0.3019,18435
2025_Conforme_1_Cam_T_6_339.jpg,chataigne,0.2881,15620
2025_Conforme_1_Cam_T_6_34.jpg,chataigne,0.2026,12031
2025_Conforme_1_Cam_T_6_340.jpg,chataigne,0.3499,20829
2025_Conforme_1_Cam_T_6_341.jpg,chataigne,0.0273,985
2025_Conforme_1_Cam_T_6_342.jpg,chataigne,0.2034,10865
2025_Conforme_1_Cam_T_6_343.jpg,chunks,0.0369,1660
2025_Conforme_1_Cam_T_6_344.jpg,chataigne,0.1966,10091
2025_Conforme_1_Cam_T_6_345.jpg,chataigne,0.29,15754
2025_Conforme_1_Cam_T_6_346.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_347.jpg,chataigne,0.1912,10827
2025_Conforme_1_Cam_T_6_348.jpg,chataigne,0.057,2959
2025_Conforme_1_Cam_T_6_349.jpg,chataigne,0.047,2403
2025_Conforme_1_Cam_T_6_35.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_350.jpg,chunks,0.0614,3348
2025_Conforme_1_Cam_T_6_351.jpg,chataigne,0.147,7100
2025_Conforme_1_Cam_T_6_352.jpg,chataigne,0.146,7438
2025_Conforme_1_Cam_T_6_353.jpg,chataigne,0.2555,14588
2025_Conforme_1_Cam_T_6_354.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_355.jpg,vide,0.0001,1
2025_Conforme_1_Cam_T_6_356.jpg,chataigne,0.008,58
2025_Conforme_1_Cam_T_6_357.jpg,chunks,0.0369,2195
2025_Conforme_1_Cam_T_6_358.jpg,chataigne,0.206,11320
2025_Conforme_1_Cam_T_6_359.jpg,chataigne,0.1282,6708
2025_Conforme_1_Cam_T_6_36.jpg,vide,0.0002,4
2025_Conforme_1_Cam_T_6_360.jpg,chataigne,0.132,7824
2025_Conforme_1_Cam_T_6_361.jpg,vide,0.0001,5
2025_Conforme_1_Cam_T_6_362.jpg,chataigne,0.2304,12368
2025_Conforme_1_Cam_T_6_363.jpg,vide,0.0011,8
2025_Conforme_1_Cam_T_6_364.jpg,vide,0.0004,4
2025_Conforme_1_Cam_T_6_365.jpg,vide,0.0015,18
2025_Conforme_1_Cam_T_6_366.jpg,chataigne,0.0241,1256
2025_Conforme_1_Cam_T_6_367.jpg,vide,0.0006,11
2025_Conforme_1_Cam_T_6_368.jpg,vide,0.0002,3
2025_Conforme_1_Cam_T_6_369.jpg,vide,0.0004,6
2025_Conforme_1_Cam_T_6_37.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_370.jpg,vide,0.0003,5
2025_Conforme_1_Cam_T_6_371.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_372.jpg,chunks,0.011,387
2025_Conforme_1_Cam_T_6_373.jpg,chunks,0.0009,10
2025_Conforme_1_Cam_T_6_374.jpg,chataigne,0.1544,7756
2025_Conforme_1_Cam_T_6_375.jpg,chataigne,0.215,12946
2025_Conforme_1_Cam_T_6_376.jpg,chataigne,0.0731,527
2025_Conforme_1_Cam_T_6_377.jpg,vide,0.0005,6
2025_Conforme_1_Cam_T_6_378.jpg,vide,0.0007,6
2025_Conforme_1_Cam_T_6_379.jpg,vide,0.0001,4
2025_Conforme_1_Cam_T_6_38.jpg,vide,0.0006,6
2025_Conforme_1_Cam_T_6_380.jpg,vide,0.0004,7
2025_Conforme_1_Cam_T_6_381.jpg,vide,0.0004,6
2025_Conforme_1_Cam_T_6_382.jpg,vide,0.0001,2
2025_Conforme_1_Cam_T_6_383.jpg,vide,0.0,2
2025_Conforme_1_Cam_T_6_384.jpg,chataigne,0.0608,2597
2025_Conforme_1_Cam_T_6_385.jpg,chataigne,0.0596,686
2025_Conforme_1_Cam_T_6_386.jpg,chataigne,0.0191,856
2025_Conforme_1_Cam_T_6_387.jpg,chataigne,0.0775,1677
2025_Conforme_1_Cam_T_6_388.jpg,chataigne,0.0342,326
2025_Conforme_1_Cam_T_6_389.jpg,chataigne,0.0316,1163
2025_Conforme_1_Cam_T_6_39.jpg,vide,0.0014,16
2025_Conforme_1_Cam_T_6_390.jpg,chataigne,0.2115,11242
2025_Conforme_1_Cam_T_6_391.jpg,vide,0.0005,6
2025_Conforme_1_Cam_T_6_392.jpg,vide,0.0005,6
2025_Conforme_1_Cam_T_6_393.jpg,chataigne,0.0266,270
2025_Conforme_1_Cam_T_6_394.jpg,vide,0.0001,3
2025_Conforme_1_Cam_T_6_395.jpg,vide,0.0002,3
2025_Conforme_1_Cam_T_6_396.jpg,chunks,0.0144,369
2025_Conforme_1_Cam_T_6_397.jpg,chunks,0.0023,50
2025_Conforme_1_Cam_T_6_398.jpg,vide,0.0015,8
2025_Conforme_1_Cam_T_6_399.jpg,chunks,0.0032,21
2025_Conforme_1_Cam_T_6_4.jpg,vide,0.0001,4
2025_Conforme_1_Cam_T_6_40.jpg,vide,0.0001,1
2025_Conforme_1_Cam_T_6_401.jpg,chataigne,0.2543,15089
2025_Conforme_1_Cam_T_6_402.jpg,chunks,0.0115,334
2025_Conforme_1_Cam_T_6_403.jpg,chataigne,0.206,10858
2025_Conforme_1_Cam_T_6_404.jpg,chataigne,0.0172,547
2025_Conforme_1_Cam_T_6_405.jpg,chataigne,0.0125,447
2025_Conforme_1_Cam_T_6_406.jpg,vide,0.0001,2
2025_Conforme_1_Cam_T_6_407.jpg,vide,0.0001,2
2025_Conforme_1_Cam_T_6_408.jpg,chataigne,0.0256,121
2025_Conforme_1_Cam_T_6_409.jpg,chataigne,0.2699,16187
2025_Conforme_1_Cam_T_6_41.jpg,vide,0.0009,7
2025_Conforme_1_Cam_T_6_410.jpg,chunks,0.0124,225
2025_Conforme_1_Cam_T_6_411.jpg,chunks,0.0004,5
2025_Conforme_1_Cam_T_6_412.jpg,chataigne,0.0419,979
2025_Conforme_1_Cam_T_6_413.jpg,chataigne,0.0678,2292
2025_Conforme_1_Cam_T_6_414.jpg,vide,0.0005,4
2025_Conforme_1_Cam_T_6_415.jpg,chataigne,0.0454,2642
2025_Conforme_1_Cam_T_6_416.jpg,chataigne,0.1275,7359
2025_Conforme_1_Cam_T_6_417.jpg,chataigne,0.0429,383
2025_Conforme_1_Cam_T_6_418.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_42.jpg,vide,0.0005,10
2025_Conforme_1_Cam_T_6_420.jpg,chataigne,0.1253,6237
2025_Conforme_1_Cam_T_6_421.jpg,chataigne,0.1597,9578
2025_Conforme_1_Cam_T_6_422.jpg,vide,0.0,3
2025_Conforme_1_Cam_T_6_423.jpg,multiple,0.173,5124
2025_Conforme_1_Cam_T_6_424.jpg,chunks,0.0057,40
2025_Conforme_1_Cam_T_6_425.jpg,chataigne,0.0206,200
2025_Conforme_1_Cam_T_6_426.jpg,chataigne,0.0756,1392
2025_Conforme_1_Cam_T_6_427.jpg,vide,0.0002,4
2025_Conforme_1_Cam_T_6_428.jpg,vide,0.0001,2
2025_Conforme_1_Cam_T_6_429.jpg,chunks,0.0285,606
2025_Conforme_1_Cam_T_6_43.jpg,vide,0.0009,11
2025_Conforme_1_Cam_T_6_430.jpg,chunks,0.0019,8
2025_Conforme_1_Cam_T_6_431.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_432.jpg,chataigne,0.0876,4858
2025_Conforme_1_Cam_T_6_433.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_435.jpg,chataigne,0.0503,1593
2025_Conforme_1_Cam_T_6_436.jpg,chataigne,0.0538,700
2025_Conforme_1_Cam_T_6_437.jpg,vide,0.0019,8
2025_Conforme_1_Cam_T_6_438.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_439.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_44.jpg,vide,0.0002,3
2025_Conforme_1_Cam_T_6_440.jpg,vide,0.0004,7
2025_Conforme_1_Cam_T_6_441.jpg,chataigne,0.2662,13364
2025_Conforme_1_Cam_T_6_442.jpg,chataigne,0.2575,14984
2025_Conforme_1_Cam_T_6_443.jpg,chataigne,0.2198,13409
2025_Conforme_1_Cam_T_6_446.jpg,chataigne,0.1027,2918
2025_Conforme_1_Cam_T_6_447.jpg,vide,0.0002,5
2025_Conforme_1_Cam_T_6_449.jpg,chataigne,0.2063,10859
2025_Conforme_1_Cam_T_6_45.jpg,vide,0.001,10
2025_Conforme_1_Cam_T_6_450.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_451.jpg,chataigne,0.1146,6759
2025_Conforme_1_Cam_T_6_452.jpg,chataigne,0.1058,5634
2025_Conforme_1_Cam_T_6_453.jpg,chataigne,0.0126,449
2025_Conforme_1_Cam_T_6_454.jpg,chataigne,0.1644,7693
2025_Conforme_1_Cam_T_6_455.jpg,chataigne,0.1885,10600
2025_Conforme_1_Cam_T_6_456.jpg,vide,0.0009,17
2025_Conforme_1_Cam_T_6_457.jpg,chataigne,0.1864,9820
2025_Conforme_1_Cam_T_6_458.jpg,vide,0.0002,4
2025_Conforme_1_Cam_T_6_459.jpg,vide,0.0001,2
2025_Conforme_1_Cam_T_6_46.jpg,chataigne,0.203,10380
2025_Conforme_1_Cam_T_6_460.jpg,chataigne,0.0738,2541
2025_Conforme_1_Cam_T_6_461.jpg,chataigne,0.0423,1611
2025_Conforme_1_Cam_T_6_462.jpg,chataigne,0.2439,13631
2025_Conforme_1_Cam_T_6_463.jpg,vide,0.0003,7
2025_Conforme_1_Cam_T_6_464.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_465.jpg,chataigne,0.2231,12028
2025_Conforme_1_Cam_T_6_466.jpg,chunks,0.0001,2
2025_Conforme_1_Cam_T_6_467.jpg,chataigne,0.0631,2505
2025_Conforme_1_Cam_T_6_468.jpg,chataigne,0.1727,9583
2025_Conforme_1_Cam_T_6_469.jpg,chataigne,0.2105,11682
2025_Conforme_1_Cam_T_6_47.jpg,vide,0.0001,2
2025_Conforme_1_Cam_T_6_470.jpg,chunks,0.0001,3
2025_Conforme_1_Cam_T_6_471.jpg,chunks,0.0317,1511
2025_Conforme_1_Cam_T_6_472.jpg,chataigne,0.1943,10707
2025_Conforme_1_Cam_T_6_473.jpg,chataigne,0.2222,12343
2025_Conforme_1_Cam_T_6_474.jpg,chataigne,0.1635,8353
2025_Conforme_1_Cam_T_6_475.jpg,chataigne,0.292,17249
2025_Conforme_1_Cam_T_6_476.jpg,chataigne,0.2679,13281
2025_Conforme_1_Cam_T_6_477.jpg,chataigne,0.1463,6503
2025_Conforme_1_Cam_T_6_478.jpg,chunks,0.0437,1752
2025_Conforme_1_Cam_T_6_48.jpg,chataigne,0.1268,5170
2025_Conforme_1_Cam_T_6_480.jpg,chataigne,0.0104,265
2025_Conforme_1_Cam_T_6_481.jpg,chataigne,0.342,20005
2025_Conforme_1_Cam_T_6_482.jpg,chataigne,0.0373,2075
2025_Conforme_1_Cam_T_6_483.jpg,chunks,0.022,561
2025_Conforme_1_Cam_T_6_484.jpg,chataigne,0.1998,11060
2025_Conforme_1_Cam_T_6_485.jpg,chataigne,0.0551,609
2025_Conforme_1_Cam_T_6_487.jpg,chataigne,0.0154,125
2025_Conforme_1_Cam_T_6_489.jpg,chataigne,0.0473,550
2025_Conforme_1_Cam_T_6_49.jpg,chataigne,0.2168,11637
2025_Conforme_1_Cam_T_6_490.jpg,chataigne,0.0836,3074
2025_Conforme_1_Cam_T_6_491.jpg,chataigne,0.0118,223
2025_Conforme_1_Cam_T_6_492.jpg,chunks,0.0036,97
2025_Conforme_1_Cam_T_6_493.jpg,chunks,0.0128,501
2025_Conforme_1_Cam_T_6_494.jpg,chataigne,0.1825,9717
2025_Conforme_1_Cam_T_6_495.jpg,chataigne,0.0552,1936
2025_Conforme_1_Cam_T_6_496.jpg,chunks,0.002,54
2025_Conforme_1_Cam_T_6_497.jpg,vide,0.0001,3
2025_Conforme_1_Cam_T_6_498.jpg,vide,0.0005,6
2025_Conforme_1_Cam_T_6_499.jpg,chunks,0.0187,323
2025_Conforme_1_Cam_T_6_5.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_50.jpg,chataigne,0.0844,4305
2025_Conforme_1_Cam_T_6_500.jpg,chataigne,0.1221,3424
2025_Conforme_1_Cam_T_6_501.jpg,vide,0.0044,11
2025_Conforme_1_Cam_T_6_502.jpg,chataigne,0.1201,6386
2025_Conforme_1_Cam_T_6_503.jpg,chataigne,0.1085,5720
2025_Conforme_1_Cam_T_6_504.jpg,chunks,0.037,1204
2025_Conforme_1_Cam_T_6_506.jpg,vide,0.0001,2
2025_Conforme_1_Cam_T_6_507.jpg,chataigne,0.1854,9986
2025_Conforme_1_Cam_T_6_508.jpg,chunks,0.0024,11
2025_Conforme_1_Cam_T_6_509.jpg,chataigne,0.0758,3832
2025_Conforme_1_Cam_T_6_51.jpg,vide,0.0029,12
2025_Conforme_1_Cam_T_6_510.jpg,chataigne,0.0368,1385
2025_Conforme_1_Cam_T_6_511.jpg,vide,0.0004,6
2025_Conforme_1_Cam_T_6_512.jpg,vide,0.0006,9
2025_Conforme_1_Cam_T_6_513.jpg,vide,0.0004,5
2025_Conforme_1_Cam_T_6_514.jpg,chataigne,0.0493,1499
2025_Conforme_1_Cam_T_6_515.jpg,chataigne,0.0658,2984
2025_Conforme_1_Cam_T_6_517.jpg,chunks,0.0005,6
2025_Conforme_1_Cam_T_6_518.jpg,chataigne,0.0964,1708
2025_Conforme_1_Cam_T_6_519.jpg,chunks,0.0197,206
2025_Conforme_1_Cam_T_6_52.jpg,vide,0.0018,10
2025_Conforme_1_Cam_T_6_53.jpg,chataigne,0.287,17364
2025_Conforme_1_Cam_T_6_54.jpg,chunks,0.0004,9
2025_Conforme_1_Cam_T_6_55.jpg,chataigne,0.1736,8122
2025_Conforme_1_Cam_T_6_56.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_57.jpg,chataigne,0.032,875
2025_Conforme_1_Cam_T_6_58.jpg,vide,0.0007,13
2025_Conforme_1_Cam_T_6_59.jpg,vide,0.0,2
2025_Conforme_1_Cam_T_6_6.jpg,vide,0.0008,11
2025_Conforme_1_Cam_T_6_60.jpg,vide,0.0004,5
2025_Conforme_1_Cam_T_6_61.jpg,chunks,0.0014,11
2025_Conforme_1_Cam_T_6_62.jpg,chunks,0.0288,574
2025_Conforme_1_Cam_T_6_63.jpg,chataigne,0.1998,11060
2025_Conforme_1_Cam_T_6_64.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_65.jpg,chataigne,0.1001,5303
2025_Conforme_1_Cam_T_6_66.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_67.jpg,chataigne,0.0744,3276
2025_Conforme_1_Cam_T_6_68.jpg,chataigne,0.0636,2704
2025_Conforme_1_Cam_T_6_69.jpg,chataigne,0.0331,1170
2025_Conforme_1_Cam_T_6_7.jpg,vide,0.0,1
2025_Conforme_1_Cam_T_6_70.jpg,chataigne,0.1272,6908
2025_Conforme_1_Cam_T_6_71.jpg,chunks,0.012,153
2025_Conforme_1_Cam_T_6_72.jpg,vide,0.0,0
2025_Conforme_1_Cam_T_6_73.jpg,vide,0.0001,1
2025_Conforme_1_Cam_T_6_74.jpg,vide,0.0004,4
2025_Conforme_1_Cam_T_6_75.jpg,chataigne,0.172,10040
2025_Conforme_1_Cam_T_6_76.jpg,vide,0.0003,3
2025_Conforme_1_Cam_T_6_77.jpg,chunks,0.0056,40
2025_Conforme_1_Cam_T_6_78.jpg,chataigne,0.0781,3914
2025_Conforme_1_Cam_T_6_79.jpg,chataigne,0.1317,7057
2025_Conforme_1_Cam_T_6_8.jpg,vide,0.0001,4
2025_Conforme_1_Cam_T_6_80.jpg,chataigne,0.1676,8926
2025_Conforme_1_Cam_T_6_81.jpg,vide,0.0004,6
2025_Conforme_1_Cam_T_6_82.jpg,chataigne,0.1411,7648
2025_Conforme_1_Cam_T_6_83.jpg,vide,0.0009,7
2025_Conforme_1_Cam_T_6_84.jpg,vide,0.0016,9
2025_Conforme_1_Cam_T_6_85.jpg,vide,0.0012,8
2025_Conforme_1_Cam_T_6_86.jpg,chataigne,0.0634,976
2025_Conforme_1_Cam_T_6_87.jpg,vide,0.0015,13
2025_Conforme_1_Cam_T_6_88.jpg,vide,0.0014,12
2025_Conforme_1_Cam_T_6_89.jpg,vide,0.0008,5
2025_Conforme_1_Cam_T_6_9.jpg,vide,0.0002,3
2025_Conforme_1_Cam_T_6_90.jpg,chataigne,0.3588,17989
2025_Conforme_1_Cam_T_6_91.jpg,multiple,0.302,15518
2025_Conforme_1_Cam_T_6_92.jpg,vide,0.0015,9
2025_Conforme_1_Cam_T_6_93.jpg,vide,0.0014,16
2025_Conforme_1_Cam_T_6_94.jpg,vide,0.0007,6
2025_Conforme_1_Cam_T_6_95.jpg,chataigne,0.1067,5330
2025_Conforme_1_Cam_T_6_96.jpg,vide,0.0002,3
2025_Conforme_1_Cam_T_6_97.jpg,vide,0.0001,3
2025_Conforme_1_Cam_T_6_98.jpg,vide,0.0012,11
2025_Conforme_1_Cam_T_6_99.jpg,vide,0.0019,10
2025_Conforme_2_Cam_B_1_0.jpg,vide,0.004,15
2025_Conforme_2_Cam_B_1_1.jpg,vide,0.0029,11
2025_Conforme_2_Cam_B_1_10.jpg,vide,0.0003,3
2025_Conforme_2_Cam_B_1_100.jpg,chunks,0.0671,3151
2025_Conforme_2_Cam_B_1_101.jpg,chataigne,0.1488,8519
2025_Conforme_2_Cam_B_1_102.jpg,chataigne,0.0466,2565
2025_Conforme_2_Cam_B_1_103.jpg,chunks,0.0292,1321
2025_Conforme_2_Cam_B_1_104.jpg,vide,0.0006,4
2025_Conforme_2_Cam_B_1_105.jpg,chataigne,0.2009,11955
2025_Conforme_2_Cam_B_1_106.jpg,chataigne,0.1481,8148
2025_Conforme_2_Cam_B_1_107.jpg,chataigne,0.2119,11320
2025_Conforme_2_Cam_B_1_108.jpg,chataigne,0.1844,11042
2025_Conforme_2_Cam_B_1_109.jpg,vide,0.0024,11
2025_Conforme_2_Cam_B_1_11.jpg,vide,0.0026,12
2025_Conforme_2_Cam_B_1_110.jpg,vide,0.0032,10
2025_Conforme_2_Cam_B_1_111.jpg,multiple,0.4364,25716
2025_Conforme_2_Cam_B_1_112.jpg,chataigne,0.0897,5233
2025_Conforme_2_Cam_B_1_113.jpg,chataigne,0.0741,4202
2025_Conforme_2_Cam_B_1_114.jpg,vide,0.0026,8
2025_Conforme_2_Cam_B_1_115.jpg,chataigne,0.2616,14813
2025_Conforme_2_Cam_B_1_116.jpg,vide,0.0031,11
2025_Conforme_2_Cam_B_1_117.jpg,vide,0.0019,12
2025_Conforme_2_Cam_B_1_118.jpg,vide,0.0012,6
2025_Conforme_2_Cam_B_1_119.jpg,chataigne,0.0844,4979
2025_Conforme_2_Cam_B_1_12.jpg,vide,0.0002,4
2025_Conforme_2_Cam_B_1_120.jpg,vide,0.0065,12
2025_Conforme_2_Cam_B_1_121.jpg,chataigne,0.1682,9998
2025_Conforme_2_Cam_B_1_122.jpg,chataigne,0.1113,6378
2025_Conforme_2_Cam_B_1_123.jpg,vide,0.0022,10
2025_Conforme_2_Cam_B_1_124.jpg,chataigne,0.1108,6487
2025_Conforme_2_Cam_B_1_125.jpg,chataigne,0.0639,2166
2025_Conforme_2_Cam_B_1_126.jpg,chataigne,0.1564,9408
2025_Conforme_2_Cam_B_1_127.jpg,vide,0.002,15
2025_Conforme_2_Cam_B_1_128.jpg,vide,0.0035,10
2025_Conforme_2_Cam_B_1_13.jpg,vide,0.0045,11
2025_Conforme_2_Cam_B_1_130.jpg,vide,0.003,15
2025_Conforme_2_Cam_B_1_131.jpg,chataigne,0.1986,11678
2025_Conforme_2_Cam_B_1_132.jpg,chataigne,0.4665,24562
2025_Conforme_2_Cam_B_1_133.jpg,vide,0.0015,6
2025_Conforme_2_Cam_B_1_134.jpg,chataigne,0.0778,2284
2025_Conforme_2_Cam_B_1_135.jpg,chataigne,0.2236,13356
2025_Conforme_2_Cam_B_1_136.jpg,chataigne,0.1846,10394
2025_Conforme_2_Cam_B_1_137.jpg,chataigne,0.239,12873
2025_Conforme_2_Cam_B_1_138.jpg,chataigne,0.0874,4427
2025_Conforme_2_Cam_B_1_139.jpg,chunks,0.0258,1329
2025_Conforme_2_Cam_B_1_14.jpg,vide,0.0008,6
2025_Conforme_2_Cam_B_1_140.jpg,chunks,0.0042,40
2025_Conforme_2_Cam_B_1_141.jpg,chataigne,0.1699,9251
2025_Conforme_2_Cam_B_1_142.jpg,chataigne,0.3001,18185
2025_Conforme_2_Cam_B_1_144.jpg,chunks,0.0293,1200
2025_Conforme_2_Cam_B_1_145.jpg,chataigne,0.1883,10946
2025_Conforme_2_Cam_B_1_146.jpg,chataigne,0.271,16011
2025_Conforme_2_Cam_B_1_147.jpg,chataigne,0.0541,2894
2025_Conforme_2_Cam_B_1_148.jpg,chataigne,0.0828,4150
2025_Conforme_2_Cam_B_1_149.jpg,chataigne,0.0235,982
2025_Conforme_2_Cam_B_1_15.jpg,vide,0.0018,12
2025_Conforme_2_Cam_B_1_150.jpg,chataigne,0.1712,9195
2025_Conforme_2_Cam_B_1_151.jpg,vide,0.0039,15
2025_Conforme_2_Cam_B_1_152.jpg,chataigne,0.2821,15832
2025_Conforme_2_Cam_B_1_153.jpg,chataigne,0.0927,1874
2025_Conforme_2_Cam_B_1_154.jpg,chataigne,0.3334,19790
2025_Conforme_2_Cam_B_1_155.jpg,chataigne,0.1825,9164
2025_Conforme_2_Cam_B_1_156.jpg,vide,0.0004,6
2025_Conforme_2_Cam_B_1_157.jpg,chunks,0.063,2961
2025_Conforme_2_Cam_B_1_158.jpg,chataigne,0.2185,13172
2025_Conforme_2_Cam_B_1_159.jpg,chataigne,0.0599,2770
2025_Conforme_2_Cam_B_1_16.jpg,vide,0.0024,8
2025_Conforme_2_Cam_B_1_160.jpg,chunks,0.006,29
2025_Conforme_2_Cam_B_1_161.jpg,chataigne,0.1644,9950
2025_Conforme_2_Cam_B_1_162.jpg,chunks,0.0231,515
2025_Conforme_2_Cam_B_1_163.jpg,chataigne,0.1495,7444
2025_Conforme_2_Cam_B_1_164.jpg,chataigne,0.197,9845
2025_Conforme_2_Cam_B_1_165.jpg,chataigne,0.2507,12802
2025_Conforme_2_Cam_B_1_166.jpg,chataigne,0.1502,7479
2025_Conforme_2_Cam_B_1_167.jpg,chataigne,0.1384,8126
2025_Conforme_2_Cam_B_1_168.jpg,chataigne,0.2897,17570
2025_Conforme_2_Cam_B_1_169.jpg,chataigne,0.2227,10446
2025_Conforme_2_Cam_B_1_17.jpg,vide,0.0018,8
2025_Conforme_2_Cam_B_1_170.jpg,chataigne,0.1644,9769
2025_Conforme_2_Cam_B_1_171.jpg,chataigne,0.0809,4294
2025_Conforme_2_Cam_B_1_172.jpg,chataigne,0.1478,8665
2025_Conforme_2_Cam_B_1_173.jpg,chunks,0.0044,105
2025_Conforme_2_Cam_B_1_174.jpg,chataigne,0.1416,8227
2025_Conforme_2_Cam_B_1_175.jpg,chataigne,0.0743,3706
2025_Conforme_2_Cam_B_1_176.jpg,chataigne,0.0823,4345
2025_Conforme_2_Cam_B_1_177.jpg,chataigne,0.2448,14702
2025_Conforme_2_Cam_B_1_178.jpg,chataigne,0.1279,6820
2025_Conforme_2_Cam_B_1_179.jpg,chataigne,0.1617,7978
2025_Conforme_2_Cam_B_1_18.jpg,vide,0.0033,16
2025_Conforme_2_Cam_B_1_180.jpg,chataigne,0.1978,10914
2025_Conforme_2_Cam_B_1_181.jpg,chunks,0.0469,2500
2025_Conforme_2_Cam_B_1_182.jpg,chataigne,0.2287,13190
2025_Conforme_2_Cam_B_1_183.jpg,chataigne,0.0759,4241
2025_Conforme_2_Cam_B_1_184.jpg,chataigne,0.1596,7679
2025_Conforme_2_Cam_B_1_185.jpg,chataigne,0.0829,4680
2025_Conforme_2_Cam_B_1_186.jpg,chataigne,0.3315,19705
2025_Conforme_2_Cam_B_1_187.jpg,chataigne,0.249,14548
2025_Conforme_2_Cam_B_1_188.jpg,chataigne,0.1243,5703
2025_Conforme_2_Cam_B_1_189.jpg,chataigne,0.2654,16065
2025_Conforme_2_Cam_B_1_19.jpg,vide,0.0022,11
2025_Conforme_2_Cam_B_1_190.jpg,chataigne,0.3353,19848
2025_Conforme_2_Cam_B_1_191.jpg,vide,0.0032,12
